date_extraction,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,ville_id
2023-12-03,10.20,9.30,11.40,87.70,1009.30,24.10,61.80,15.36,"Rain, Overcast",4
2023-12-04,9.00,6.30,11.30,63.80,1008.00,21.60,266.60,0.00,Partially cloudy,4
2023-12-05,5.10,3.70,6.20,53.70,1015.70,14.20,325.80,0.00,Partially cloudy,4
2023-12-06,3.40,1.80,5.20,53.60,1015.50,29.30,340.10,0.00,Partially cloudy,4
2023-12-07,2.20,0.10,4.00,59.90,1016.70,18.00,266.30,0.00,Partially cloudy,4
2023-12-08,6.90,3.70,10.20,60.60,1021.10,17.60,204.60,0.00,Partially cloudy,4
2023-12-09,9.90,5.90,14.20,75.50,1021.90,7.90,53.00,0.00,Partially cloudy,4
2023-12-10,13.40,9.70,16.20,86.00,1011.70,18.10,167.90,22.67,"Rain, Overcast",4
2023-12-11,5.80,3.60,10.00,67.40,1010.10,47.50,305.50,14.96,"Rain, Partially cloudy",4
2023-12-12,4.60,2.00,6.80,48.10,1027.70,20.50,250.50,0.00,Partially cloudy,4
2023-12-13,5.30,3.00,8.50,45.80,1031.10,23.50,281.70,0.00,Clear,4
2023-12-14,3.00,0.80,4.80,44.10,1036.00,19.90,284.70,0.00,Clear,4
2023-12-15,8.20,3.00,14.60,41.30,1027.90,16.10,249.60,0.00,Clear,4
2023-12-16,9.80,8.50,12.20,52.10,1031.00,16.60,44.20,0.00,Partially cloudy,4
2023-12-17,10.50,8.50,14.40,83.80,1022.10,17.10,67.80,3.58,"Rain, Overcast",4
2023-12-18,12.40,6.30,16.90,77.50,992.20,35.90,209.90,53.74,"Rain, Partially cloudy",4
2023-12-19,3.90,0.80,6.30,55.10,1014.30,25.80,286.30,0.00,Partially cloudy,4
2023-12-20,2.70,-0.70,7.30,50.20,1027.40,22.40,317.60,0.00,Partially cloudy,4
2023-12-21,2.90,-0.70,5.70,49.50,1029.50,18.50,1.30,0.00,Clear,4
2023-12-22,0.00,-3.60,3.00,43.30,1031.50,14.70,13.70,0.00,Partially cloudy,4
2023-12-23,3.60,0.70,6.30,56.40,1031.70,10.90,57.70,0.00,Partially cloudy,4
2023-12-24,6.90,4.60,8.80,77.40,1029.50,7.10,6.20,0.48,"Rain, Overcast",4
2023-12-25,7.80,6.10,9.20,85.00,1029.90,10.20,45.70,0.00,Overcast,4
2023-12-26,8.00,6.70,9.90,85.70,1025.90,7.60,45.60,0.00,Overcast,4
2023-12-27,8.00,7.00,9.20,88.30,1017.90,18.10,48.10,5.21,"Rain, Overcast",4
2023-12-28,10.50,9.30,12.50,90.80,1005.50,26.90,48.80,34.78,"Rain, Overcast",4
2023-12-29,9.90,8.50,12.90,78.10,1004.40,23.40,271.80,0.97,"Rain, Partially cloudy",4
2023-12-30,6.20,4.00,8.30,61.50,1004.30,19.80,273.80,0.00,Partially cloudy,4
2023-12-31,5.50,4.10,6.30,50.80,1014.10,16.00,295.20,0.00,Overcast,4
2024-01-01,5.70,3.00,7.90,61.60,1016.60,13.90,319.80,0.51,"Rain, Partially cloudy",4
2024-01-02,2.40,-1.40,6.00,54.40,1017.80,13.50,321.60,0.00,Clear,4
2024-01-03,3.70,1.20,6.30,57.10,1016.10,14.60,296.10,0.00,Partially cloudy,4
2024-01-04,3.80,-1.50,7.00,51.10,1015.80,37.90,306.00,0.00,Partially cloudy,4
2024-01-05,0.00,-3.00,3.20,47.70,1024.30,25.60,288.20,0.00,Clear,4
2024-01-06,1.30,-0.30,3.00,67.30,1017.70,32.20,56.30,9.90,"Snow, Rain, Partially cloudy",4
2024-01-07,2.70,1.70,3.40,82.50,1005.10,27.60,358.40,5.44,"Snow, Rain, Overcast",4
2024-01-08,4.40,2.50,7.10,52.80,1025.70,22.20,320.00,0.00,Partially cloudy,4
2024-01-09,6.50,2.40,13.60,74.20,1017.60,51.30,119.80,35.79,"Rain, Partially cloudy",4
2024-01-10,10.10,7.30,14.00,58.60,992.30,43.50,247.40,13.89,"Rain, Overcast",4
2024-01-11,6.80,5.20,8.00,48.10,1010.20,22.80,245.90,0.00,Partially cloudy,4
2024-01-12,7.00,4.70,9.80,57.20,1018.10,21.70,103.10,0.23,"Rain, Partially cloudy",4
2024-01-13,9.60,2.90,15.60,66.20,995.40,41.00,234.70,24.14,"Rain, Partially cloudy",4
2024-01-14,1.70,-2.10,6.20,41.60,1012.00,38.90,259.80,0.00,Partially cloudy,4
2024-01-15,-2.90,-4.30,-1.60,41.70,1023.00,15.00,267.70,0.50,"Snow, Partially cloudy",4
2024-01-16,-2.40,-4.90,-0.60,78.90,1011.70,23.40,344.10,7.40,"Snow, Rain, Partially cloudy",4
2024-01-17,-5.80,-8.00,-4.20,46.50,1015.20,26.20,276.50,0.00,Clear,4
2024-01-18,-2.40,-5.80,0.70,42.30,1020.00,21.00,244.00,0.00,Partially cloudy,4
2024-01-19,-1.30,-3.00,0.10,63.80,1010.80,20.80,15.20,0.98,"Snow, Rain, Partially cloudy",4
2024-01-20,-5.70,-7.60,-3.10,50.00,1014.70,27.40,306.00,0.00,Partially cloudy,4
2024-01-21,-3.80,-6.30,-0.40,46.60,1026.20,28.10,309.80,0.00,Partially cloudy,4
2024-01-22,-0.60,-4.00,2.90,47.40,1033.00,20.60,261.90,0.00,Partially cloudy,4
2024-01-23,3.10,1.30,4.40,58.60,1032.00,16.70,269.90,0.91,"Rain, Overcast",4
2024-01-24,5.40,3.40,7.80,83.10,1030.80,13.60,66.70,1.53,"Rain, Overcast",4
2024-01-25,11.40,7.30,14.10,86.70,1020.60,12.70,283.60,6.18,"Rain, Overcast",4
2024-01-26,6.40,5.40,7.60,88.90,1018.10,18.40,49.10,5.08,"Rain, Overcast",4
2024-01-27,7.10,6.20,8.50,77.70,1021.80,14.50,30.50,0.00,Overcast,4
2024-01-28,4.30,3.00,6.20,86.90,1010.20,36.80,49.00,19.11,"Rain, Overcast",4
2024-01-29,3.20,2.30,4.30,73.60,1010.40,27.70,357.70,1.70,"Rain, Overcast",4
2024-01-30,2.40,1.70,3.20,63.70,1021.90,16.10,60.10,0.05,"Snow, Rain, Overcast",4
2024-01-31,2.90,1.30,4.00,71.80,1019.90,14.60,124.80,0.00,Overcast,4
2024-02-01,5.50,2.40,7.90,66.70,1015.30,15.90,232.70,0.00,Partially cloudy,4
2024-02-02,5.70,3.90,7.70,74.90,1012.00,19.60,359.80,6.46,"Rain, Partially cloudy",4
2024-02-03,3.10,0.40,6.30,51.80,1017.00,22.50,7.50,0.00,Partially cloudy,4
2024-02-04,3.20,-0.70,7.90,48.30,1015.30,18.10,3.50,0.00,Clear,4
2024-02-05,2.90,0.00,7.10,40.90,1014.00,27.30,9.60,0.00,Clear,4
2024-02-06,1.70,-1.80,5.40,43.40,1021.30,19.70,24.60,0.00,Clear,4
2024-02-07,4.40,0.40,8.70,47.00,1025.20,13.90,25.70,0.00,Clear,4
2024-02-08,6.60,2.40,11.10,49.40,1025.30,11.00,102.40,0.00,Partially cloudy,4
2024-02-09,8.10,6.00,11.80,66.30,1019.00,15.40,156.40,0.00,Partially cloudy,4
2024-02-10,11.40,7.20,15.10,62.50,1010.80,16.10,239.00,0.00,Partially cloudy,4
2024-02-11,8.70,6.70,12.80,56.00,1012.50,18.10,313.40,0.00,Partially cloudy,4
2024-02-12,5.60,3.00,8.30,57.80,1011.90,14.20,6.80,0.00,Partially cloudy,4
2024-02-13,2.60,0.60,4.60,71.60,1003.10,28.00,351.20,17.50,"Snow, Rain, Partially cloudy",4
2024-02-14,0.80,-1.40,3.50,41.60,1015.70,35.30,298.50,0.00,Clear,4
2024-02-15,0.60,-2.60,3.70,48.50,1017.80,20.70,252.70,0.00,Partially cloudy,4
2024-02-16,3.80,2.40,5.90,39.30,1010.90,30.40,291.90,0.00,Partially cloudy,4
2024-02-17,0.20,-2.00,2.50,65.40,1009.30,28.30,313.30,5.41,"Snow, Rain, Partially cloudy",4
2024-02-18,0.60,-3.60,4.60,43.50,1011.40,27.30,242.10,0.00,Clear,4
2024-02-19,2.40,0.10,4.60,36.60,1020.40,32.40,302.40,0.00,Clear,4
2024-02-20,0.10,-3.40,3.60,38.70,1031.40,15.00,51.70,0.00,Clear,4
2024-02-21,1.80,-1.10,5.20,58.30,1030.00,13.90,82.00,0.00,Partially cloudy,4
2024-02-22,4.10,1.60,6.80,67.20,1015.60,20.10,159.50,0.56,"Rain, Partially cloudy",4
2024-02-23,6.90,5.30,8.30,79.00,999.40,10.10,358.10,1.64,"Rain, Partially cloudy",4
2024-02-24,4.40,-1.00,6.70,46.50,1005.20,23.90,323.00,0.00,Partially cloudy,4
2024-02-25,-0.20,-4.90,4.20,40.90,1019.50,21.30,351.40,0.00,Clear,4
2024-02-26,6.30,1.80,12.20,57.00,1017.20,15.20,209.80,0.25,"Rain, Partially cloudy",4
2024-02-27,8.50,4.40,12.10,77.70,1015.00,16.70,94.90,11.12,"Rain, Partially cloudy",4
2024-02-28,12.40,8.70,15.90,82.80,1005.00,44.30,194.30,5.37,"Rain, Overcast",4
2024-02-29,2.80,0.00,6.90,35.80,1022.90,35.80,296.30,0.00,Partially cloudy,4
2024-03-01,3.20,-1.00,7.90,45.90,1035.00,25.80,202.10,0.00,Partially cloudy,4
2024-03-02,8.20,5.60,12.50,82.80,1025.50,19.60,80.30,31.66,"Rain, Overcast",4
2024-03-03,13.60,8.80,19.10,57.50,1021.00,14.40,324.70,0.07,"Rain, Partially cloudy",4
2024-03-04,10.80,7.70,14.20,72.00,1027.50,17.40,86.10,0.00,Partially cloudy,4
2024-03-05,7.00,5.80,9.00,87.70,1020.90,32.90,56.70,10.33,"Rain, Overcast",4
2024-03-06,9.30,8.10,10.90,86.50,1015.10,24.50,52.10,28.45,"Rain, Overcast",4
2024-03-07,10.30,7.70,12.30,73.80,1011.80,24.90,1.50,3.42,"Rain, Overcast",4
2024-03-08,8.10,4.60,13.00,52.40,1024.80,18.80,54.50,0.00,Partially cloudy,4
2024-03-09,6.50,5.50,8.70,77.50,1017.10,31.30,109.60,35.36,"Rain, Overcast",4
2024-03-10,7.10,3.50,9.80,66.90,996.40,38.40,284.30,3.00,"Rain, Overcast",4
2024-03-11,6.50,2.00,11.20,37.00,1004.00,45.00,295.30,0.00,Partially cloudy,4
2024-03-12,12.40,6.80,18.80,29.70,1009.60,27.30,276.90,0.00,Clear,4
2024-03-13,12.50,9.40,16.30,43.20,1012.60,18.90,123.80,0.00,Partially cloudy,4
2024-03-14,13.60,7.40,22.70,56.10,1015.40,14.50,92.20,0.00,Partially cloudy,4
2024-03-15,16.20,11.60,21.50,51.30,1006.90,26.30,294.20,0.00,Partially cloudy,4
2024-03-16,11.70,8.30,15.60,52.60,1009.00,17.70,260.10,0.00,Partially cloudy,4
2024-03-17,13.00,10.50,16.70,43.90,1002.20,34.80,261.80,0.00,Partially cloudy,4
2024-03-18,7.70,4.60,10.10,37.10,1005.90,26.50,302.10,0.00,Partially cloudy,4
2024-03-19,4.80,2.10,8.50,42.40,1007.20,29.50,279.20,0.00,Partially cloudy,4
2024-03-20,7.30,3.00,13.20,51.30,1004.90,28.80,271.10,0.41,"Rain, Partially cloudy",4
2024-03-21,2.10,-1.00,5.70,31.40,1018.50,35.40,296.50,0.00,Clear,4
2024-03-22,2.20,-1.50,6.40,41.60,1027.40,22.30,289.00,0.00,Partially cloudy,4
2024-03-23,6.00,3.40,8.90,82.10,1012.10,28.30,11.40,81.38,"Rain, Overcast",4
2024-03-24,3.70,-0.40,8.50,39.90,1022.80,30.30,3.80,0.00,Clear,4
2024-03-25,5.90,1.60,10.70,43.80,1029.90,34.80,49.70,0.00,Clear,4
2024-03-26,7.40,3.80,11.20,54.00,1022.90,21.80,46.80,0.00,Partially cloudy,4
2024-03-27,8.00,5.40,10.80,75.10,1019.20,15.50,37.80,0.53,"Rain, Overcast",4
2024-03-28,9.10,7.50,10.00,85.20,1014.00,21.30,347.30,17.50,"Rain, Overcast",4
2024-03-29,8.30,5.60,12.90,37.90,1007.40,47.90,309.40,0.00,Partially cloudy,4
2024-03-30,9.90,5.10,16.40,40.20,1008.10,26.50,283.60,0.30,"Rain, Partially cloudy",4
2024-03-31,12.20,8.80,16.10,49.70,1010.90,24.40,291.20,0.98,"Rain, Partially cloudy",4
2024-04-01,10.90,9.60,12.20,53.90,1014.30,16.00,30.70,0.38,"Rain, Partially cloudy",4
2024-04-02,8.50,7.20,10.60,81.40,1013.30,19.20,62.60,22.21,"Rain, Partially cloudy",4
2024-04-03,6.10,5.20,7.20,86.70,1004.60,37.10,65.40,38.42,"Rain, Overcast",4
2024-04-04,6.20,3.00,10.40,69.30,995.40,42.10,7.60,5.99,"Rain, Overcast",4
2024-04-05,6.80,4.00,9.60,54.10,1003.10,25.60,293.00,0.00,Partially cloudy,4
2024-04-06,8.40,5.50,11.70,49.20,1008.90,28.00,330.60,0.00,Partially cloudy,4
2024-04-07,10.00,6.30,14.80,45.60,1017.00,23.00,9.20,0.00,Partially cloudy,4
2024-04-08,12.50,6.20,18.80,40.10,1020.30,13.60,289.50,0.00,Partially cloudy,4
2024-04-09,17.80,12.30,25.00,38.30,1016.70,19.50,153.60,0.00,Partially cloudy,4
2024-04-10,13.60,11.00,17.60,64.40,1016.70,16.60,72.10,0.00,Partially cloudy,4
2024-04-11,12.80,10.30,15.90,84.60,1013.40,24.10,92.50,5.17,"Rain, Overcast",4
2024-04-12,15.40,13.80,17.30,74.50,997.30,36.80,193.40,8.34,"Rain, Partially cloudy",4
2024-04-13,11.30,9.20,14.20,51.90,1003.40,35.20,266.50,0.18,"Rain, Partially cloudy",4
2024-04-14,15.30,9.40,22.40,42.60,1009.90,29.50,239.40,2.12,"Rain, Partially cloudy",4
2024-04-15,20.70,15.60,26.80,48.40,1008.80,23.70,285.20,0.00,Partially cloudy,4
2024-04-16,16.90,12.30,22.60,33.40,1019.10,22.80,319.50,0.00,Clear,4
2024-04-17,12.60,10.00,15.70,59.90,1020.20,19.10,70.80,0.65,"Rain, Partially cloudy",4
2024-04-18,8.60,8.10,10.00,81.40,1018.50,28.40,57.00,0.39,"Rain, Overcast",4
2024-04-19,10.20,7.70,13.60,68.40,1020.10,14.20,87.50,0.00,Partially cloudy,4
2024-04-20,13.80,9.80,20.90,61.00,1013.70,30.30,287.60,1.43,"Rain, Partially cloudy",4
2024-04-21,9.00,6.00,11.50,39.00,1015.80,25.60,304.70,0.00,Partially cloudy,4
2024-04-22,10.80,6.00,16.70,36.50,1017.50,19.60,313.50,0.00,Clear,4
2024-04-23,11.80,7.60,16.90,41.60,1019.40,32.40,163.60,0.00,Clear,4
2024-04-24,15.00,10.50,22.00,45.80,1012.30,25.50,296.10,0.00,Partially cloudy,4
2024-04-25,9.30,6.10,13.90,41.60,1025.50,21.80,54.00,0.00,Partially cloudy,4
2024-04-26,10.40,5.90,15.90,49.00,1030.90,19.30,142.90,0.00,Clear,4
2024-04-27,11.40,7.70,15.60,45.50,1031.70,28.80,167.50,0.07,"Rain, Partially cloudy",4
2024-04-28,17.00,11.00,25.30,62.90,1021.00,16.30,197.10,0.17,"Rain, Partially cloudy",4
2024-04-29,22.10,17.50,29.70,67.90,1015.20,22.30,118.20,0.59,"Rain, Partially cloudy",4
2024-04-30,14.40,11.20,17.50,77.70,1013.40,21.60,58.30,0.38,"Rain, Partially cloudy",4
2024-05-01,16.20,11.50,24.80,72.80,1013.10,23.70,119.80,0.62,"Rain, Partially cloudy",4
2024-05-02,17.70,11.50,25.80,69.50,1014.10,15.40,130.50,0.00,Partially cloudy,4
2024-05-03,14.40,11.40,18.70,66.00,1021.00,17.60,89.20,0.00,Partially cloudy,4
2024-05-04,12.60,10.20,16.20,66.60,1025.70,16.00,107.60,0.00,Partially cloudy,4
2024-05-05,10.70,9.90,11.80,84.00,1024.10,21.70,114.20,7.08,"Rain, Overcast",4
2024-05-06,16.70,11.70,23.00,82.80,1015.10,11.00,340.60,0.68,"Rain, Partially cloudy",4
2024-05-07,20.80,15.80,26.80,51.10,1008.10,19.30,57.80,0.00,Partially cloudy,4
2024-05-08,23.50,18.70,29.10,59.70,1002.20,30.30,225.70,6.07,"Rain, Partially cloudy",4
2024-05-09,18.80,16.30,23.00,49.60,1006.20,16.10,8.20,0.00,Partially cloudy,4
2024-05-10,11.10,9.60,15.40,78.70,1008.30,27.40,78.70,6.33,"Rain, Overcast",4
2024-05-11,11.90,8.60,16.90,66.10,1010.60,21.60,104.60,0.00,Partially cloudy,4
2024-05-12,10.70,9.10,13.00,76.10,1012.80,12.00,180.70,3.94,"Rain, Partially cloudy",4
2024-05-13,13.40,9.50,18.00,74.30,1017.30,15.50,222.90,0.00,Partially cloudy,4
2024-05-14,17.60,13.20,22.40,70.60,1015.40,15.10,168.10,0.56,"Rain, Partially cloudy",4
2024-05-15,15.90,15.10,17.80,88.70,1009.90,27.90,60.70,5.79,"Rain, Overcast",4
2024-05-16,16.50,15.00,18.10,83.70,1006.20,29.10,25.50,4.82,"Rain, Overcast",4
2024-05-17,18.30,15.00,21.80,65.20,1013.50,21.10,48.50,0.07,"Rain, Overcast",4
2024-05-18,17.30,15.30,20.80,71.00,1014.80,13.10,49.60,1.07,"Rain, Partially cloudy",4
2024-05-19,18.20,13.90,23.40,71.30,1015.40,16.30,47.10,0.00,Partially cloudy,4
2024-05-20,17.40,13.60,22.80,72.00,1016.80,12.00,117.20,0.00,Partially cloudy,4
2024-05-21,21.00,14.50,27.90,68.10,1015.00,15.80,177.70,0.00,Partially cloudy,4
2024-05-22,23.90,19.30,28.50,59.50,1013.60,19.90,196.20,0.00,Partially cloudy,4
2024-05-23,23.20,20.40,25.90,68.00,1011.10,19.00,229.70,15.40,"Rain, Partially cloudy",4
2024-05-24,24.80,20.40,28.90,47.40,1010.00,17.40,297.30,0.00,Clear,4
2024-05-25,22.20,19.10,26.10,46.70,1011.20,11.40,87.00,0.00,Partially cloudy,4
2024-05-26,22.20,19.00,27.30,74.20,1012.30,18.40,125.30,0.00,Partially cloudy,4
2024-05-27,20.40,18.90,23.40,90.30,1009.90,25.80,149.50,15.97,"Rain, Overcast",4
2024-05-28,22.50,19.60,26.60,62.70,1006.70,27.00,270.30,0.00,Partially cloudy,4
2024-05-29,19.90,16.20,24.20,60.60,1012.20,15.80,302.30,10.80,"Rain, Partially cloudy",4
2024-05-30,18.00,14.60,21.40,62.30,1014.30,16.70,359.20,5.05,"Rain, Partially cloudy",4
2024-05-31,20.00,15.40,23.90,40.60,1019.60,21.40,332.70,0.00,Partially cloudy,4
2024-06-01,22.70,16.30,28.40,35.00,1020.20,14.40,296.00,0.00,Clear,4
2024-06-02,23.50,19.70,27.40,45.20,1016.70,23.80,237.40,0.00,Partially cloudy,4
2024-06-03,25.70,22.50,29.90,49.00,1012.70,13.40,18.90,0.00,Partially cloudy,4
2024-06-04,22.60,19.50,26.40,67.70,1015.50,18.40,100.00,0.00,Partially cloudy,4
2024-06-05,22.00,18.50,25.40,81.60,1012.60,23.40,146.80,0.00,Partially cloudy,4
2024-06-06,23.50,20.80,27.40,87.30,1001.40,18.70,286.40,16.09,"Rain, Partially cloudy",4
2024-06-07,23.40,19.60,28.10,61.80,1002.10,29.80,283.20,0.00,Partially cloudy,4
2024-06-08,21.90,17.60,25.20,49.90,1007.40,29.80,284.50,0.00,Partially cloudy,4
2024-06-09,22.00,20.10,23.80,52.30,1003.00,33.50,276.30,0.00,Partially cloudy,4
2024-06-10,20.30,16.90,23.40,51.90,1004.40,21.70,301.50,0.00,Partially cloudy,4
2024-06-11,19.60,16.00,22.50,60.30,1012.50,13.10,358.60,0.00,Partially cloudy,4
2024-06-12,20.80,17.00,24.40,60.00,1016.20,13.70,319.00,0.00,Partially cloudy,4
2024-06-13,23.60,18.40,28.60,60.20,1015.40,16.40,174.90,0.00,Clear,4
2024-06-14,23.80,19.40,29.50,70.50,1011.70,21.20,212.60,6.33,"Rain, Partially cloudy",4
2024-06-15,22.90,19.00,27.20,56.10,1014.90,20.10,342.10,0.00,Partially cloudy,4
2024-06-16,20.50,17.20,24.00,55.50,1022.90,17.30,84.60,0.00,Partially cloudy,4
2024-06-17,23.70,18.60,29.00,68.80,1021.70,23.40,185.20,0.00,Partially cloudy,4
2024-06-18,26.00,22.10,30.00,64.70,1023.20,24.90,189.10,0.00,Clear,4
2024-06-19,26.10,22.50,30.70,60.10,1026.40,27.20,174.30,0.00,Partially cloudy,4
2024-06-20,27.60,22.90,33.00,55.20,1024.90,20.70,213.90,0.00,Partially cloudy,4
2024-06-21,29.20,25.10,34.70,54.50,1020.40,19.90,235.90,0.00,Partially cloudy,4
2024-06-22,27.40,24.60,33.40,68.00,1015.70,19.20,65.40,2.75,"Rain, Partially cloudy",4
2024-06-23,28.30,22.80,34.00,64.60,1006.50,32.40,210.60,0.23,"Rain, Partially cloudy",4
2024-06-24,25.30,23.20,26.60,53.00,1003.70,45.80,292.70,0.00,Partially cloudy,4
2024-06-25,26.80,20.80,32.30,37.40,1011.30,27.70,276.60,0.00,Clear,4
2024-06-26,27.80,22.60,33.50,52.10,1007.20,24.40,225.50,3.27,"Rain, Partially cloudy",4
2024-06-27,24.00,20.30,29.10,61.30,1008.00,25.20,304.00,6.49,"Rain, Partially cloudy",4
2024-06-28,21.20,18.20,25.90,39.60,1019.80,19.70,66.00,0.00,Partially cloudy,4
2024-06-29,22.80,19.00,26.40,70.90,1020.50,29.10,160.40,1.31,"Rain, Partially cloudy",4
2024-06-30,25.20,22.80,29.20,83.70,1012.80,31.70,233.20,4.33,"Rain, Partially cloudy",4
2024-07-01,22.80,18.00,26.70,52.20,1016.20,28.80,350.80,0.00,Partially cloudy,4
2024-07-02,23.90,19.20,28.90,42.30,1023.00,13.90,57.10,0.00,Partially cloudy,4
2024-07-03,24.10,20.40,27.80,46.10,1021.50,25.20,180.40,0.00,Partially cloudy,4
2024-07-04,25.10,21.50,30.00,63.20,1014.00,21.00,180.90,0.11,"Rain, Partially cloudy",4
2024-07-05,26.50,23.60,32.10,79.20,1009.20,20.70,143.30,3.55,"Rain, Partially cloudy",4
2024-07-06,27.20,23.00,32.40,77.10,1010.20,23.80,104.80,1.73,"Rain, Partially cloudy",4
2024-07-07,29.00,25.90,33.10,59.00,1014.40,14.50,50.90,0.00,Partially cloudy,4
2024-07-08,28.40,24.60,33.20,66.30,1016.20,19.60,87.20,0.00,Partially cloudy,4
2024-07-09,28.00,23.90,31.20,72.40,1014.20,15.80,152.80,0.00,Partially cloudy,4
2024-07-10,28.50,25.70,32.20,69.40,1010.70,35.00,167.30,0.05,"Rain, Partially cloudy",4
2024-07-11,27.50,24.20,31.80,63.10,1012.70,26.00,231.60,2.04,"Rain, Partially cloudy",4
2024-07-12,26.20,23.20,29.00,69.80,1020.50,19.60,186.90,2.95,"Rain, Partially cloudy",4
2024-07-13,26.00,22.70,30.50,76.80,1020.10,17.40,196.80,45.09,"Rain, Partially cloudy",4
2024-07-14,27.60,24.20,31.50,65.30,1016.10,15.40,121.90,1.05,"Rain, Partially cloudy",4
2024-07-15,28.70,23.50,33.00,66.90,1011.00,19.90,205.30,3.19,"Rain, Partially cloudy",4
2024-07-16,30.60,26.20,34.10,54.00,1008.50,29.30,207.30,0.00,Partially cloudy,4
2024-07-17,27.90,23.20,31.70,66.10,1009.70,21.70,223.60,20.76,"Rain, Partially cloudy",4
2024-07-18,25.80,22.60,29.20,65.40,1011.90,21.60,324.70,1.39,"Rain, Partially cloudy",4
2024-07-19,24.50,19.70,28.60,47.60,1018.50,16.30,2.40,0.00,Clear,4
2024-07-20,25.20,21.70,28.70,58.50,1018.70,23.40,209.30,0.00,Partially cloudy,4
2024-07-21,26.40,23.40,30.40,61.20,1016.40,17.70,211.50,0.05,"Rain, Partially cloudy",4
2024-07-22,25.70,23.90,28.30,71.30,1017.40,23.80,165.00,0.10,"Rain, Partially cloudy",4
2024-07-23,23.70,21.70,26.70,83.50,1016.50,17.30,50.40,3.92,"Rain, Overcast",4
2024-07-24,24.50,23.10,27.10,81.60,1019.20,14.70,58.60,0.00,Partially cloudy,4
2024-07-25,25.90,24.00,28.30,64.30,1017.20,24.10,296.50,0.00,Partially cloudy,4
2024-07-26,24.50,19.70,28.40,44.80,1018.60,25.20,351.70,0.00,Partially cloudy,4
2024-07-27,25.40,21.10,29.90,47.90,1019.80,13.00,45.90,0.00,Partially cloudy,4
2024-07-28,25.40,21.60,30.00,50.70,1019.20,15.20,57.90,0.00,Partially cloudy,4
2024-07-29,25.00,20.60,28.20,71.10,1014.80,17.60,125.00,1.15,"Rain, Partially cloudy",4
2024-07-30,26.50,23.70,30.90,71.40,1013.70,25.90,172.00,0.00,Partially cloudy,4
2024-07-31,27.40,24.30,31.90,69.90,1011.90,25.20,219.30,1.06,"Rain, Partially cloudy",4
2024-08-01,29.20,24.50,34.60,59.10,1013.20,20.50,258.90,0.00,Partially cloudy,4
2024-08-02,28.90,24.40,33.70,67.60,1011.40,25.80,136.80,13.00,"Rain, Partially cloudy",4
2024-08-03,26.90,23.30,32.40,75.60,1009.80,20.70,226.00,18.33,"Rain, Partially cloudy",4
2024-08-04,24.30,22.30,28.30,84.00,1012.70,20.00,237.70,4.54,"Rain, Partially cloudy",4
2024-08-05,27.40,23.50,31.80,64.70,1015.40,20.70,222.10,0.00,Partially cloudy,4
2024-08-06,26.90,22.30,31.40,75.20,1013.20,25.80,212.00,37.48,"Rain, Partially cloudy",4
2024-08-07,20.10,18.40,22.50,89.70,1014.90,21.20,65.00,5.26,"Rain, Overcast",4
2024-08-08,20.00,18.90,21.00,88.80,1018.30,18.40,65.40,9.49,"Rain, Overcast",4
2024-08-09,25.00,21.30,27.40,88.10,1012.00,30.00,159.80,3.27,"Rain, Overcast",4
2024-08-10,26.40,23.50,29.60,60.10,1012.40,19.00,273.00,0.18,"Rain, Partially cloudy",4
2024-08-11,24.20,21.40,27.20,51.30,1015.10,13.90,285.80,0.00,Partially cloudy,4
2024-08-12,23.00,19.40,26.60,52.80,1014.90,17.60,297.00,0.07,"Rain, Partially cloudy",4
2024-08-13,23.00,18.60,27.20,52.90,1016.10,18.40,334.30,0.00,Partially cloudy,4
2024-08-14,24.70,20.30,28.80,55.00,1017.10,16.90,17.00,0.00,Partially cloudy,4
2024-08-15,25.60,20.60,29.80,51.20,1017.10,9.30,340.70,0.00,Partially cloudy,4
2024-08-16,25.40,22.20,30.20,62.80,1016.70,12.20,96.60,0.00,Partially cloudy,4
2024-08-17,23.50,20.30,26.10,76.40,1015.50,20.70,134.00,1.27,"Rain, Partially cloudy",4
2024-08-18,23.60,20.90,27.20,85.00,1010.40,27.80,130.40,29.90,"Rain, Overcast",4
2024-08-19,24.10,20.80,29.90,75.10,1005.50,26.70,298.60,7.53,"Rain, Partially cloudy",4
2024-08-20,19.60,16.90,22.10,52.90,1011.60,29.50,313.50,0.00,Partially cloudy,4
2024-08-21,18.50,14.50,22.50,53.80,1016.90,20.00,300.00,0.00,Partially cloudy,4
2024-08-22,20.10,15.10,24.20,53.10,1021.00,24.10,300.50,0.00,Partially cloudy,4
2024-08-23,22.30,17.20,27.20,50.90,1024.60,13.80,291.60,0.00,Clear,4
2024-08-24,23.80,19.30,28.30,51.40,1023.90,13.00,271.40,0.00,Partially cloudy,4
2024-08-25,24.60,20.70,29.20,56.70,1022.70,17.70,225.00,0.00,Partially cloudy,4
2024-08-26,24.60,21.50,29.50,63.20,1020.20,17.40,130.20,2.24,"Rain, Partially cloudy",4
2024-08-27,24.30,19.90,29.10,65.90,1018.60,21.00,144.20,0.00,Clear,4
2024-08-28,27.70,23.50,33.10,61.60,1014.50,17.30,261.00,0.13,"Rain, Partially cloudy",4
2024-08-29,24.10,22.00,27.90,65.30,1021.80,19.60,70.40,0.32,"Rain, Overcast",4
